,날짜,credit_spread,kospi,exchange,fin_index
189,2019-10-01,-0.103110542686204,-0.2040456738496239,-0.1399902510778083,-0.14904882253787874
190,2019-11-01,-0.0800777267762536,-0.3529454365329307,-0.4307447337385213,-0.2879226323492352
191,2019-12-01,-0.1292144007174816,0.0299133320107996,-0.2562503017134085,-0.11851712347336352
192,2020-01-01,-0.2013838905686591,-0.5265575389998108,-0.6244799774388088,-0.45080713566909286
193,2020-02-01,-0.2336298328425893,-0.8205430235733474,-0.5494941845862168,-0.5345556803340511
194,2020-03-01,-0.4593514287601018,-1.305795406171345,-0.5978159987182012,-0.787654277883216
195,2020-04-01,-1.0059969263562558,-0.9368771447612858,-0.315344536358311,-0.7527395358252842
196,2020-05-01,-1.2777841540936687,-0.3613191883332488,-0.2578197498933176,-0.6323076974400784
197,2020-06-01,-1.3284563490955594,-0.3836135113369057,-0.2696133953450765,-0.6605610852591806
198,2020-07-01,-1.37452198091546,0.1834868252573772,0.0531683128797342,-0.3792889475927829
199,2020-08-01,-1.294674885760966,0.4871100367684036,0.2875377088729144,-0.17334238003988267
200,2020-09-01,-1.2762486330330054,0.259254313614523,0.3915698352799268,-0.20847482804618514
201,2020-10-01,-1.274713111972342,0.0815496036880444,0.3925917488101592,-0.2668572531580462
202,2020-11-01,-1.193330495757185,0.7254455791597527,0.7347824995699913,0.08896586099085298
203,2020-12-01,-1.056669121358146,0.9807202372801874,0.733201795081671,0.21908430366790413
204,2021-01-01,-0.9077235784738004,1.33120064456223,0.7805562031233838,0.4013444230706045
205,2021-02-01,-0.7234610511941987,1.706202078506925,0.7683663245872179,0.5837024506333147
206,2021-03-01,-0.3288321386037173,2.3932983301797024,0.8898590778535131,0.9847750898098327
207,2021-04-01,0.4158955758180085,2.018871663470477,0.935325805096311,1.1233643481282656
208,2021-05-01,0.8274152200757868,1.903271204688196,1.1842087987243335,1.3049650744961054
209,2021-06-01,1.1544812059970813,1.8566740402179007,0.7017111634370181,1.2376221365506668
210,2021-07-01,1.4109132231278614,1.3974181978572835,0.4688786238781057,1.0924033482877502
211,2021-08-01,1.429339475855822,1.228365420526546,0.3571815769208376,1.0049621577677352
212,2021-09-01,1.3633120702472972,1.0209109378597827,-0.0617852429891633,0.7741459217059722
213,2021-10-01,1.3264595647913766,0.9912215535526476,-0.2250675896917723,0.6975378428840839
214,2021-11-01,1.1329839111477948,0.114827184830141,-0.5394192960964045,0.23613059996051045
215,2021-12-01,0.9610055523534988,-0.1577376655581811,-0.812408583249578,-0.0030468988180867664
216,2022-01-01,0.9072623152302812,-0.8759616846791176,-0.6491992046161892,-0.20596619135500852
217,2022-02-01,0.7168577037080259,-0.8705851175859639,-0.5551875808912542,-0.2363049982563974
218,2022-03-01,0.4512125602132665,-0.8437936697537484,-0.6431266342565654,-0.34523591459901576
219,2022-04-01,0.2300975274777435,-1.09256129136396,-1.130680008613852,-0.6643812575000229
220,2022-05-01,-0.0063727158644126,-1.1956459041193113,-1.059464607235002,-0.753827742406242
221,2022-06-01,-0.2305587907212623,-2.025862075819635,-1.204699708451954,-1.1537068583309507
222,2022-07-01,-0.6512915613430219,-1.640319770959478,-1.140105387957228,-1.1439055734199093
223,2022-08-01,-0.857051383471911,-1.5947803397139462,-1.367625737939648,-1.2731524870418351
224,2022-09-01,-0.8662645098358909,-2.0618987800054507,-1.8644181575483865,-1.5975271491299095
225,2022-10-01,-1.1457293428766202,-1.5986435814395483,-1.8484384820999773,-1.5309371354720487
226,2022-11-01,-1.624811913803587,-1.0088687955199178,-0.8595592775526281,-1.1644133289587109
227,2022-12-01,-1.6386316033495565,-1.7337996345861937,-0.4944958131015693,-1.2889756836791064
228,2023-01-01,-1.039778389690849,-0.7909930557150818,-0.1308150550187468,-0.6538621668082258
229,2023-02-01,-0.3395807860283603,-0.8811993616379712,-0.8764030520371425,-0.6990610665678246
230,2023-03-01,-0.1061815848075318,-0.8579308150878466,-0.6294382356358136,-0.531183545177064
231,2023-04-01,-0.1906352431440157,-0.6969709405159435,-0.4732680784864342,-0.4536247540487978
232,2023-05-01,-0.0892908531402347,-0.5345528412239985,-0.5098111009633296,-0.3778849317758543
233,2023-06-01,-0.0877553320795708,0.1314592218035711,-0.1075240422205047,-0.021273384165501463
234,2023-07-01,0.1287531374739618,0.016820549494615,0.3023854227372488,0.1493197032352752
235,2023-08-01,0.309944622632238,-0.1680820274409047,0.2275961798908584,0.12315292502739723
236,2023-09-01,0.3560102544521382,0.3249902147759447,0.7392255862220369,0.4734086851500399
237,2023-10-01,0.6139777926435804,-0.3655784014393503,0.6410267898081625,0.29647539367079756
238,2023-11-01,1.1897981903923385,-0.2093846701386116,0.124078673152232,0.36816406446865296
239,2023-12-01,1.4446946864624557,0.5085104298329963,-0.1578732990381485,0.5984439390857679
240,2024-01-01,0.7552457302246096,-0.1888421203650605,-0.6817332421729165,-0.038443210771122484
241,2024-02-01,0.1487149112625853,0.1127880858046686,0.0170595329732773,0.09285417668017705
242,2024-03-01,0.1287531374739625,0.1740874447799936,-0.1901464266784268,0.037564718525176434
243,2024-04-01,0.4128245336966822,0.0272982993234325,-0.2461380373686356,0.06466159855049303
244,2024-05-01,0.5525569502170476,-0.2205423273896907,-0.3497633905051975,-0.00591625589261352
245,2024-06-01,0.5479503870350567,0.0946663151563563,-0.3845134743705611,0.08603440927361729
246,2024-07-01,0.5141689237004646,-0.0817551835342242,-0.5887154475939104,-0.05210056914255664
247,2024-08-01,0.4205021389999988,-0.1110836830848593,0.0197652134689742,0.10972788979470456
248,2024-09-01,0.2684855539943272,-0.0838734190270502,0.3728452345377622,0.1858191231683464
249,2024-10-01,0.3314419174815246,0.2319907866466845,-0.0448938556729966,0.1728462828184041
250,2024-11-01,0.3636878597554555,-0.4878767836386021,-0.6072760352610569,-0.24382165304806783
251,2024-12-01,0.1149334479279904,-0.8280952981170524,-1.2223276282887168,-0.645163159492593
252,2025-01-01,0.1287531374739618,-0.2925133015054562,-0.787793961914513,-0.31718470864866916
253,2025-02-01,0.1563925165659025,-0.539505916974455,-0.8099483686907575,-0.3976872563664367
254,2025-03-01,0.0888295898967143,-0.8299105877636571,-0.8096670348439238,-0.5169160109036222
255,2025-04-01,-0.0846842899582438,-0.5848936668648524,-0.1757546709958704,-0.2817775426063222
256,2025-05-01,-0.2121325379933024,-0.219850942819356,0.0967018658697839,-0.11176053831429149
257,2025-06-01,-0.1507116955667682,0.1251602214292667,0.3126731507938583,0.09570722555211893
258,2025-07-01,-0.0585804319269676,0.4422711206607194,-0.0644864703297399,0.10640140613467063
259,2025-08-01,0.0028404104995671,0.5251350538051953,-0.2814182588050936,0.08218573516655626
260,2025-09-01,0.1732832482331989,1.0294023145175928,-0.5394172753022911,0.22108942914950022
261,2025-10-01,0.2193488800530999,1.9903099181934552,-0.3013075912449611,0.6361170690005314
262,2025-11-01,0.2239554432350894,1.9656400788443136,-0.4076163578509953,0.5939930547428026
263,2025-12-01,0.2285620064170803,2.425523029191816,0.3561165145761087,1.003400516728335
264,2026-01-01,0.2331685695990699,3.242837742175652,0.1512402345556242,1.2090821821101152
