,date,price,kospi_log_yoy,kospi_log_yoy_z
0,1982-05-01,114.57,-0.09747403945091104,-0.6037359439381829
1,1982-06-01,123.64,-0.19858033830993982,-0.9579436499781101
2,1982-07-01,125.08,-0.16893418868411292,-0.8540837048472746
3,1982-08-01,121.94,-0.13882733286329163,-0.7486097585480758
4,1982-09-01,119.71,-0.09999991985763135,-0.6125849109629086
5,1982-10-01,121.91,-0.008901287795362478,-0.2934372628906331
6,1982-11-01,123.66,-0.0682917793724851,-0.501501152277458
7,1982-12-01,128.99,-0.01774989933170623,-0.3244367795310038
8,1983-01-01,118.27,-0.060530117726576016,-0.47430956878878955
9,1983-02-01,123.5,-0.04186436604200505,-0.4089174699748354
10,1983-03-01,119.8,-0.06487757049858178,-0.4895400864802357
11,1983-04-01,131.44,0.07945959510361433,0.016119174131631574
12,1983-05-01,125.76,0.09318933877536217,0.06421885798284921
13,1983-06-01,122.44,-0.009753003186704134,-0.2964210943469369
14,1983-07-01,125.04,-0.00031984647641891684,-0.26337372898225275
15,1983-08-01,118.82,-0.025919377552074963,-0.35305707492936067
16,1983-09-01,117.71,-0.016848178838889893,-0.3212777642089713
17,1983-10-01,121.42,-0.004027457874766327,-0.27636267767403694
18,1983-11-01,117.63,-0.049991759158072746,-0.43739032779095316
19,1983-12-01,121.21,-0.06221030349462442,-0.4801957969796874
