,date,price,exchange_log_yoy,exchange_log_yoy_z
408,2016-05-01,1188.39,0.06643026130200802,-0.4457918296313355
409,2016-06-01,1150.99,0.028160202982806304,-0.10573577777585162
410,2016-07-01,1110.89,-0.048134533148279424,0.5721959496779186
411,2016-08-01,1115.29,-0.057941162342799224,0.659334662090748
412,2016-09-01,1100.91,-0.0731329785191015,0.7943245015714887
413,2016-10-01,1141.73,0.0013760525246491184,0.13226000423042392
414,2016-11-01,1176.39,0.014366685460030837,0.016829206862308755
415,2016-12-01,1206.25,0.026290780171838612,-0.08912465753548104
416,2017-01-01,1150.65,-0.04790207291713777,0.5701303790494103
417,2017-02-01,1136.39,-0.08502652113552855,0.9000068893792921
418,2017-03-01,1116.65,-0.024171537153186762,0.35926808474619987
419,2017-04-01,1136.87,-0.006103408257035703,0.19872020876456548
420,2017-05-01,1118.65,-0.06047684875877035,0.6818659972710261
421,2017-06-01,1144.43,-0.005715745144200035,0.19527555272298425
422,2017-07-01,1118.4,0.006737596642709676,0.08461896042982234
423,2017-08-01,1123.85,0.007645829827977124,0.0765486776889357
424,2017-09-01,1144.29,0.038647246806171154,-0.19892044680520568
425,2017-10-01,1117.42,-0.021522199383856133,0.33572687834521153
426,2017-11-01,1087.13,-0.07890923094721725,0.8456505167774845
427,2017-12-01,1066.37,-0.12325601621741811,1.2397025086946476
428,2018-01-01,1069.08,-0.07352853455286201,0.7978392916981797
429,2018-02-01,1084.21,-0.04700496004868526,0.5621589080479762
430,2018-03-01,1060.25,-0.05182840231178343,0.605018543083313
431,2018-04-01,1069.33,-0.06124658813537032,0.6887056663193734
432,2018-05-01,1079.59,-0.03554126170801997,0.4602959852148286
433,2018-06-01,1113.91,-0.02703034816522809,0.38467060641594036
