date,fin_index,real_index,gap,top_regime,bottom_regime
2015-08-01,-0.6242508472499662,-0.1556700713911545,-0.46858077585881164,False,False
2015-09-01,-0.4710997826028711,0.7682928679978159,-1.2393926506006872,False,True
2015-10-01,-0.2192314442569246,0.9288098000250888,-1.1480412442820134,False,False
2015-11-01,-0.227669767267637,0.3956509142489122,-0.6233206815165492,False,False
2015-12-01,-0.3374034576008073,0.1686694205247228,-0.5060728781255301,False,False
2016-01-01,-0.4920054511113716,0.5846377351778912,-1.076643186289263,False,False
2016-02-01,-0.6315192379686733,0.2656444877752327,-0.897163725743906,False,False
2016-03-01,-0.3334055616681632,0.4763826561067668,-0.80978821777493,False,False
2016-04-01,-0.5017805036851909,0.2550719300833775,-0.7568524337685684,False,False
2016-05-01,-0.5158515188205969,0.9236921673927198,-1.4395436862133166,False,True
2016-06-01,-0.3669245461993053,1.150677959254148,-1.5176025054534534,False,True
2016-07-01,-0.033941250424406,0.510774314987407,-0.544715565411813,False,False
2016-08-01,0.1103155035078818,0.5632774540735643,-0.45296195056568256,False,False
2016-09-01,0.1839869787515944,-0.1998806005711488,0.3838675793227432,False,False
2016-10-01,-0.1432581179033105,0.1776719153215007,-0.3209300332248112,False,False
2016-11-01,-0.1567076288563139,0.3726565089607667,-0.5293641378170806,False,False
2016-12-01,-0.1364627142385068,0.1715514429945792,-0.308014157233086,False,False
2017-01-01,0.211655567554858,0.7144301443125416,-0.5027745767576836,False,False
2017-02-01,0.3559571117933127,0.0919229093279853,0.2640342024653274,False,False
2017-03-01,0.1232456530797379,0.2475686673223057,-0.12432301424256781,False,False
2017-04-01,0.0839192543571927,-0.0162082846383737,0.10012753899556641,False,False
2017-05-01,0.3639112223932007,-0.5026602145905753,0.866571436983776,False,False
2017-06-01,0.2166898308925282,-0.4503528632573201,0.6670426941498483,False,False
2017-07-01,0.1314411213982753,-0.255582840480157,0.3870239618784323,False,False
2017-08-01,0.0726256324914082,-0.4033632960552927,0.4759889285467009,False,False
2017-09-01,-0.0290269471643042,0.6818192511355331,-0.7108461982998373,False,False
2017-10-01,0.3016234613038864,-1.0820460419206237,1.38366950322451,True,False
2017-11-01,0.4741816708561409,0.0564787404442745,0.4177029304118664,False,False
2017-12-01,0.617124994486533,-0.509452028904173,1.126577023390706,True,False
2018-01-01,0.485558382912947,-0.4219783198040598,0.9075367027170068,False,False
2018-02-01,0.2855852405649246,0.02015788152059,0.2654273590443346,False,False
2018-03-01,0.2676549456757883,-0.0637874376959174,0.3314423833717057,False,False
2018-04-01,0.2989580839238357,0.1549591916472953,0.14399889227654042,False,False
2018-05-01,0.0502440061961,0.2476162730816426,-0.1973722668855426,False,False
2018-06-01,-0.0811687047221893,0.1685614641940039,-0.2497301689161932,False,False
2018-07-01,-0.192932726382329,0.4390406828490756,-0.6319734092314047,False,False
2018-08-01,-0.1304779073338825,0.4166743685435141,-0.5471522758773966,False,False
2018-09-01,0.0390948589376889,-0.7795184796252057,0.8186133385628946,False,False
2018-10-01,-0.4492619756076925,0.7181607884141323,-1.1674227640218249,False,False
2018-11-01,-0.3986941676744424,-0.2695708202401136,-0.1291233474343288,False,False
2018-12-01,-0.496475424879804,-0.118378527557498,-0.378096897322306,False,False
2019-01-01,-0.4173231191748081,0.0330509452201595,-0.4503740643949676,False,False
2019-02-01,-0.3181316164215546,-1.113997030883776,0.7958654144622215,False,False
2019-03-01,-0.4738440221173755,-0.365134156376566,-0.10870986574080949,False,False
2019-04-01,-0.5096992475569566,-0.4385187532154235,-0.07118049434153312,False,False
2019-05-01,-0.608669865350062,-0.0472507454408913,-0.5614191199091707,False,False
2019-06-01,-0.281575764304865,-0.5514482887184549,0.2698725244135899,False,False
2019-07-01,-0.4254116422485673,-0.5978754623514327,0.17246382010286543,False,False
2019-08-01,-0.5632965377001168,-0.1267579905752602,-0.4365385471248566,False,False
2019-09-01,-0.5704420908763511,-0.2386502089498574,-0.3317918819264937,False,False
2019-10-01,-0.1490488225378787,-0.3435389745279065,0.19449015199002778,False,False
2019-11-01,-0.2879226323492352,0.0668085589296753,-0.3547311912789105,False,False
2019-12-01,-0.1185171234733635,0.4627158131720413,-0.5812329366454048,False,False
2020-01-01,-0.4508071356690928,-0.0450019054475415,-0.4058052302215513,False,False
2020-02-01,-0.5345556803340511,-0.2864317419220275,-0.24812393841202357,False,False
2020-03-01,-0.787654277883216,-2.24056663717579,1.4529123592925743,True,False
2020-04-01,-0.7527395358252842,-2.009783936970999,1.257044401145715,True,False
2020-05-01,-0.6323076974400784,-1.6980700850689148,1.0657623876288365,True,False
