,date,retail,card,production,card_num,real_index
145,2016-01-01,-0.1512134197620737,0.7034248910594896,-0.2670825003561437,-0.2774984922117623,-0.06844424023145126
146,2016-02-01,-0.0129121946589479,0.6472220515952706,-0.346725565604762,0.1946169666998074,0.02042724962794305
147,2016-03-01,0.3568029167377106,0.3956839763644478,0.1121237213249701,-0.2144385116914372,0.18651645679972864
148,2016-04-01,0.0661487607094315,0.5404714355928213,-0.3125474995030449,-0.3456217018538665,-0.049657957308045335
149,2016-05-01,0.22994095602074,0.9681578754542116,0.5682570307061721,0.0468500717011602,0.43523398676819935
150,2016-06-01,0.8825218912281074,0.7588333490213673,0.489960676471038,0.0188626677648674,0.5871101920307543
151,2016-07-01,0.1931867967122596,0.5299218881571246,0.246666136893391,-0.6374959953056989,0.12868862667712114
152,2016-08-01,0.3684735698605287,0.6352465510869345,-0.1124943423985758,-0.3181422874682765,0.13817711975709399
153,2016-09-01,-0.4670177697266193,0.4238177537561526,-0.4980286821096334,-0.6112891940597466,-0.35292739066268325
154,2016-11-01,-0.0527831819585219,0.552774833768977,0.2274068843556366,-0.185867000560514,0.11935920633378207
155,2016-12-01,-0.1429448251588196,0.4691466499133052,-0.0517934471262436,-0.3874552815782323,-0.051297529372508914
156,2017-01-01,0.1132745884162609,0.8028889767903961,0.4699494703332071,0.3464667928756658,0.3859673145274996
157,2017-01-01,-0.5329802958760541,0.8028889767903961,0.4699494703332071,0.3464667928756658,0.17054901976339465
158,2017-02-01,-0.5418013510840929,0.608291253346225,0.1512273342307529,0.2576379943267379,0.014130202327713828
159,2017-03-01,-0.3309738542108233,0.572077934464883,0.3114242624503483,0.3750033926443479,0.15133035726471347
160,2017-04-01,-0.1898527296975699,0.1184958471515441,0.1488787505252692,0.2900883711100167,0.05443937665282656
161,2017-05-01,-0.4172079479237118,-0.2616027483639215,-0.1656920416868779,0.4300570409233593,-0.16622428111029028
162,2017-06-01,-0.3467496364801066,-0.1226042047826275,-0.4038472856599911,0.2844763096318156,-0.22322028990516787
163,2017-07-01,-0.0360580931903782,-0.2482954967584779,-0.1312734770700282,0.4416749219314695,-0.023547285891303532
164,2017-08-01,-0.3964120563961976,-0.1259841788284405,-0.1682014151739296,0.1538400516071594,-0.18356184506025594
165,2017-09-01,0.6287494701920082,0.3341188232185844,0.3614927842694049,0.9394558594906822,0.5423431986053487
166,2017-11-01,0.3612930094116476,-0.0222660959642334,-0.3431415983320362,0.066640820743573,0.013446257823093721
167,2017-12-01,-0.2282524884498162,-0.2684934841342904,-0.5093677732989701,-0.1827506847774438,-0.32108078206821783
168,2018-01-01,-0.1761963086004858,-0.2660612072275988,-0.3450819546822489,0.4182068402785689,-0.14840181558574989
169,2018-01-01,0.3383554906926506,-0.2660612072275988,-0.3450819546822489,0.4182068402785689,0.023115450845295576
170,2018-02-01,0.5841544246115971,-0.3500545570940261,-0.2142703667023284,-0.4810751342253649,-0.015226929250142287
171,2018-03-01,0.6758979646352414,-0.1681441829562912,-0.9811559364534354,-0.3187267840119356,-0.18289781843410247
172,2018-04-01,0.4178348367611446,-0.0218053496497676,-0.150095228395614,0.2067207915183593,0.12006577643327548
173,2018-05-01,0.2776980726032913,0.3024405420989764,-0.2509338098285205,-0.2532342908002661,0.01712246280804199
174,2018-06-01,0.2031994706328154,0.2476830245228876,-0.2487252960143161,-0.154286560839801,0.00039080215334754326
175,2018-07-01,0.3934002029717134,0.4072394240763398,-0.0872021419691329,0.2061940440749099,0.20430493169273511
176,2018-08-01,0.3899169074334419,0.4278004481062082,-0.1877337561648958,-0.0374183105104815,0.1324580733554698
177,2018-09-01,-0.4020053238155253,-0.2653082063903363,-1.0140653659437122,-0.7586829144955539,-0.6426887500673942
178,2018-11-01,-0.2972281308176384,0.3237129313002989,-0.815286126380389,0.0830608361921208,-0.3030424578172725
179,2018-12-01,0.0152826743431787,0.2692569018809826,-0.8142803425674289,0.2373348368115282,-0.18190059962599825
181,2019-01-01,-0.1868488140322288,0.2350283628528222,-0.6184256724015008,0.3705610731309582,-0.1674932561472798
180,2019-01-01,0.1968615093581607,0.2350283628528222,-0.6184256724015008,0.3705610731309582,-0.039589815017149955
182,2019-02-01,-0.7679411931375693,-0.0838031643044017,-1.7143257199574071,0.6829868335528442,-0.7275583594902516
183,2019-03-01,-0.0934515467556802,0.0397338410474333,-0.9145068527608698,0.3158389974087307,-0.27672399342948933
184,2019-04-01,-0.2573423827306357,0.0438853338956273,-0.8501057257496548,0.3868372810074417,-0.29736226700958535
185,2019-05-01,0.0464041437376159,0.3690451385671994,-0.8501057257496548,0.3660008209006026,-0.14539286742604599
186,2019-06-01,-0.2875857709566852,0.0501116266198757,-1.1461968084842882,0.0554049695494227,-0.46034142711877474
187,2019-07-01,-0.515403725043491,-0.0149096368473029,-0.7532868526746537,0.1415089426525456,-0.40179697493850774
188,2019-08-01,0.1865605243675544,0.0671799938164789,-0.7532868526746537,0.1291166061630825,-0.15619267610577284
189,2019-09-01,-0.0035125359714171,-0.0495642725459223,-0.5233817387383721,0.1794206990047906,-0.15398868716011835
190,2019-11-01,0.0910603798420996,0.2167310014739731,-0.2934594907095607,0.2044654862489466,0.0027330443313329233
191,2019-12-01,0.2225680714659597,0.4050312354309109,0.2923184819550108,0.4223147856072757,0.30951985464668796
192,2020-01-01,0.013201637490215,0.0194640132688221,-0.1073524252586806,-0.6159314592341313,-0.13079483691704005
193,2020-01-01,-0.5909243034229993,0.0194640132688221,-0.1073524252586806,-0.6159314592341313,-0.3321701505547781
194,2020-02-01,-0.6106369594021716,0.2590753554477705,-0.1821344666023752,-0.6501234707356464,-0.32943182788282827
195,2020-03-01,-1.7482059851914011,-1.197946184730212,-1.181508076298386,-2.341368190652041,-1.5664570830603044
196,2020-04-01,-0.8727411997644144,-1.0963274602105022,-2.2476432933531587,-2.6754642052498707,-1.6687601086159198
197,2020-05-01,-0.2995193113332686,-0.9124527009600047,-2.6923107331655376,-2.2731434661423484,-1.5282093760166608
198,2020-06-01,0.3238381433781927,-0.1605321181545341,-1.3806520551919763,-1.41364386218174,-0.6146339673273068
199,2020-07-01,-0.4347440055680101,-0.3357149513768366,-1.6364276277411596,-2.244117958220681,-1.1203626960359763
